year;month;day;level_3;air_time;arr_delay;arr_time;carrier;dep_delay;dep_time;dest;distance;flight;hour;minute;origin;sched_arr_time;sched_dep_time;tailnum;time_hour
2013;1;3;1870;316.0;-47.0;938.0;VX;-2.0;658.0;LAX;2475;399;7;0;JFK;1025;700;N638VA;2013-01-03 07:00:00
2013;1;3;1868;294.0;-10.0;932.0;B6;3.0;658.0;LAS;2248;203;6;55;JFK;942;655;N523JB;2013-01-03 06:00:00
2013;1;3;2654;61.0;150.0;2240.0;B6;158.0;2114.0;BUF;301;130;18;36;JFK;2010;1836;N329JB;2013-01-03 18:00:00
2013;1;3;2378;76.0;2.0;1817.0;9E;20.0;1635.0;RDU;427;3387;16;15;JFK;1815;1615;N605LR;2013-01-03 16:00:00
2013;1;3;1935;157.0;10.0;1126.0;DL;-2.0;808.0;MCO;944;1959;8;10;JFK;1116;810;N915DE;2013-01-03 08:00:00
2013;1;3;2210;179.0;34.0;1705.0;B6;11.0;1346.0;SRQ;1047;431;13;35;LGA;1631;1335;N589JB;2013-01-03 13:00:00
2013;1;3;1869;164.0;-10.0;1004.0;DL;-2.0;658.0;FLL;1076;1879;7;0;LGA;1014;700;N348NW;2013-01-03 07:00:00
2013;1;3;1817;167.0;0.0;915.0;AA;-4.0;606.0;MIA;1096;1837;6;10;LGA;915;610;N3FYAA;2013-01-03 06:00:00
2013;1;3;2178;229.0;-22.0;1513.0;WN;2.0;1257.0;DEN;1620;1251;12;55;LGA;1535;1255;N270WN;2013-01-03 12:00:00
2013;1;3;1804;31.0;1.0;700.0;US;-4.0;556.0;PHL;96;1833;6;0;LGA;659;600;N957UW;2013-01-03 06:00:00
2013;1;3;1850;37.0;-16.0;733.0;B6;-3.0;637.0;BOS;187;1002;6;40;JFK;749;640;N809JB;2013-01-03 06:00:00
2013;1;3;2393;246.0;-13.0;2016.0;DL;-4.0;1651.0;AUS;1521;706;16;55;JFK;2029;1655;N336NB;2013-01-03 16:00:00
2013;1;3;2312;89.0;49.0;1734.0;EV;39.0;1529.0;DTW;488;4381;14;50;EWR;1645;1450;N13553;2013-01-03 14:00:00
2013;1;3;2533;295.0;1.0;2154.0;B6;-1.0;1858.0;LAS;2248;711;18;59;JFK;2153;1859;N597JB;2013-01-03 18:00:00
2013;1;3;2468;76.0;-17.0;1934.0;B6;-2.0;1758.0;RDU;427;1111;18;0;JFK;1951;1800;N281JB;2013-01-03 18:00:00
2013;1;3;1883;134.0;23.0;901.0;UA;7.0;707.0;ORD;733;550;7;0;LGA;838;700;N514UA;2013-01-03 07:00:00
2013;1;3;2218;200.0;28.0;1838.0;B6;30.0;1354.0;SJU;1598;705;13;24;JFK;1810;1324;N536JB;2013-01-03 13:00:00
2013;1;3;2501;41.0;11.0;1941.0;WN;14.0;1829.0;BWI;169;2582;18;15;EWR;1930;1815;N257WN;2013-01-03 18:00:00
2013;1;3;2161;35.0;-7.0;1343.0;AA;-5.0;1240.0;BOS;187;1850;12;45;JFK;1350;1245;N3GEAA;2013-01-03 12:00:00
2013;1;3;2146;124.0;-3.0;1347.0;MQ;-7.0;1213.0;ORD;719;3697;12;20;EWR;1350;1220;N520MQ;2013-01-03 12:00:00
2013;1;3;2251;177.0;6.0;1704.0;EV;1.0;1443.0;MCI;1092;4181;14;42;EWR;1658;1442;N13123;2013-01-03 14:00:00
2013;1;3;2386;231.0;6.0;2001.0;AA;3.0;1643.0;DFW;1389;773;16;40;LGA;1955;1640;N542AA;2013-01-03 16:00:00
2013;1;3;2521;144.0;-18.0;2037.0;EV;-8.0;1850.0;BHM;866;5038;18;58;LGA;2055;1858;N391CA;2013-01-03 18:00:00
2013;1;3;1959;116.0;7.0;1046.0;EV;-5.0;829.0;GRR;605;4690;8;34;EWR;1039;834;N13949;2013-01-03 08:00:00
2013;1;3;2500;207.0;-12.0;2033.0;UA;0.0;1827.0;DEN;1605;612;18;27;EWR;2045;1827;N541UA;2013-01-03 18:00:00
2013;1;3;2088;284.0;-47.0;1253.0;UA;1.0;1051.0;LAS;2227;40;10;50;EWR;1340;1050;N36280;2013-01-03 10:00:00
2013;1;3;2598;158.0;270.0;2339.0;DL;268.0;2008.0;FLL;1069;2027;15;40;JFK;1909;1540;N338NW;2013-01-03 15:00:00
2013;1;3;2277;99.0;10.0;1706.0;US;-4.0;1456.0;CLT;529;720;15;0;EWR;1656;1500;N197UW;2013-01-03 15:00:00
2013;1;3;1976;165.0;2.0;1147.0;B6;2.0;847.0;TPA;1005;59;8;45;JFK;1145;845;N324JB;2013-01-03 08:00:00
2013;1;3;2230;116.0;-4.0;1546.0;MQ;-3.0;1417.0;ORD;719;3728;14;20;EWR;1550;1420;N5PBMQ;2013-01-03 14:00:00
2013;1;3;2620;221.0;65.0;2345.0;AA;61.0;2036.0;DFW;1389;791;19;35;LGA;2240;1935;N3CNAA;2013-01-03 19:00:00
2013;1;3;2460;224.0;1.0;2056.0;AA;9.0;1754.0;DFW;1389;785;17;45;LGA;2055;1745;N3JAAA;2013-01-03 17:00:00
2013;1;3;2234;628.0;31.0;2006.0;UA;37.0;1418.0;HNL;4963;15;13;41;EWR;1935;1341;N76064;2013-01-03 13:00:00
2013;1;3;2228;127.0;21.0;1540.0;EV;24.0;1415.0;MSN;799;4171;13;51;EWR;1519;1351;N13968;2013-01-03 13:00:00
2013;1;3;2209;331.0;-13.0;1652.0;AA;-5.0;1340.0;LAX;2475;117;13;45;JFK;1705;1345;N325AA;2013-01-03 13:00:00
2013;1;3;2441;209.0;1.0;2024.0;UA;5.0;1730.0;IAH;1400;1134;17;25;EWR;2023;1725;N48127;2013-01-03 17:00:00
2013;1;3;1926;103.0;25.0;1024.0;US;1.0;800.0;CLT;544;1733;7;59;LGA;959;759;N196UW;2013-01-03 07:00:00
2013;1;3;2266;328.0;-21.0;1754.0;DL;23.0;1453.0;SFO;2586;2126;14;30;JFK;1815;1430;N713TW;2013-01-03 14:00:00
2013;1;3;2592;112.0;-20.0;2120.0;UA;3.0;2003.0;ORD;733;1596;20;0;LGA;2140;2000;N76504;2013-01-03 20:00:00
2013;1;3;2099;94.0;-3.0;1307.0;MQ;-7.0;1108.0;CMH;479;4485;11;15;LGA;1310;1115;N722MQ;2013-01-03 11:00:00
2013;1;3;2405;322.0;-42.0;1954.0;DL;-1.0;1659.0;LAX;2475;127;17;0;JFK;2036;1700;N712TW;2013-01-03 17:00:00
2013;1;3;1988;323.0;-36.0;1144.0;AA;-5.0;855.0;LAX;2475;1;9;0;JFK;1220;900;N327AA;2013-01-03 09:00:00
2013;1;3;2331;76.0;-19.0;1725.0;UA;4.0;1549.0;CLE;419;1138;15;45;LGA;1744;1545;N78501;2013-01-03 15:00:00
2013;1;3;2055;178.0;10.0;1320.0;UA;-1.0;959.0;FLL;1065;789;10;0;EWR;1310;1000;N466UA;2013-01-03 10:00:00
2013;1;3;1996;219.0;-9.0;1124.0;UA;-2.0;858.0;DEN;1605;1643;9;0;EWR;1133;900;N17104;2013-01-03 09:00:00
2013;1;3;2049;293.0;-9.0;1320.0;US;-4.0;955.0;PHX;2153;196;9;59;JFK;1329;959;N545UW;2013-01-03 09:00:00
2013;1;3;2184;35.0;-14.0;1358.0;UA;4.0;1306.0;BOS;200;1140;13;2;EWR;1412;1302;N18220;2013-01-03 13:00:00
2013;1;3;2023;167.0;0.0;1238.0;B6;-7.0;923.0;FLL;1076;375;9;30;LGA;1238;930;N565JB;2013-01-03 09:00:00
2013;1;3;2021;87.0;0.0;1108.0;B6;-3.0;917.0;RDU;427;1103;9;20;JFK;1108;920;N178JB;2013-01-03 09:00:00
2013;1;3;1816;159.0;7.0;917.0;AA;-4.0;606.0;MIA;1085;1895;6;10;EWR;910;610;N638AA;2013-01-03 06:00:00
2013;1;3;2002;52.0;-11.0;1014.0;B6;-4.0;901.0;IAD;228;1305;9;5;JFK;1025;905;N294JB;2013-01-03 09:00:00
2013;1;3;2048;124.0;-17.0;1120.0;UA;-3.0;955.0;ORD;733;258;9;58;LGA;1137;958;N831UA;2013-01-03 09:00:00
2013;1;3;2347;219.0;-27.0;1823.0;DL;0.0;1600.0;DEN;1626;1331;16;0;JFK;1850;1600;N3743H;2013-01-03 16:00:00
2013;1;3;2321;57.0;26.0;1706.0;EV;12.0;1540.0;ORF;284;3267;15;28;EWR;1640;1528;N14171;2013-01-03 15:00:00
2013;1;3;1913;149.0;-25.0;941.0;DL;-2.0;751.0;MSP;1020;2119;7;53;LGA;1006;753;N344NB;2013-01-03 07:00:00
2013;1;3;1960;100.0;-1.0;1028.0;EV;5.0;830.0;MYR;550;4412;8;25;EWR;1029;825;N21144;2013-01-03 08:00:00
2013;1;3;2631;212.0;1.0;2340.0;UA;1.0;2046.0;IAH;1400;1601;20;45;EWR;2339;2045;N77520;2013-01-03 20:00:00
2013;1;3;2485;321.0;-24.0;2127.0;B6;-3.0;1812.0;SJC;2569;173;18;15;JFK;2151;1815;N556JB;2013-01-03 18:00:00
2013;1;3;2009;138.0;133.0;1103.0;AA;129.0;909.0;ORD;733;305;7;0;LGA;850;700;N201AA;2013-01-03 07:00:00
2013;1;3;1924;172.0;15.0;1137.0;DL;-1.0;759.0;FLL;1069;1271;8;0;JFK;1122;800;N925DL;2013-01-03 08:00:00
2013;1;3;2662;43.0;0.0;2233.0;UA;4.0;2129.0;BOS;200;528;21;25;EWR;2233;2125;N438UA;2013-01-03 21:00:00
2013;1;3;1861;129.0;3.0;941.0;DL;-4.0;655.0;ATL;762;1547;6;59;LGA;938;659;N604DL;2013-01-03 06:00:00
2013;1;3;2243;165.0;-11.0;1650.0;DL;-3.0;1432.0;MCI;1107;1344;14;35;LGA;1701;1435;N369NB;2013-01-03 14:00:00
2013;1;3;2046;132.0;1.0;1130.0;MQ;-5.0;954.0;BNA;764;4670;9;59;LGA;1129;959;N525MQ;2013-01-03 09:00:00
2013;1;3;1878;167.0;14.0;959.0;UA;28.0;704.0;FLL;1065;1701;6;36;EWR;945;636;N77510;2013-01-03 06:00:00
2013;1;3;1993;157.0;18.0;1223.0;DL;-3.0;857.0;MCO;950;1885;9;0;LGA;1205;900;N370NW;2013-01-03 09:00:00
2013;1;3;2563;208.0;98.0;2131.0;F9;123.0;1933.0;DEN;1620;511;17;30;LGA;1953;1730;N261AV;2013-01-03 17:00:00
2013;1;3;2584;315.0;-57.0;2232.0;B6;12.0;1957.0;SFO;2586;645;19;45;JFK;2329;1945;N793JB;2013-01-03 19:00:00
2013;1;3;2627;155.0;19.0;2337.0;UA;43.0;2043.0;MIA;1085;305;20;0;EWR;2318;2000;N494UA;2013-01-03 20:00:00
2013;1;3;1939;134.0;11.0;1053.0;DL;1.0;811.0;ATL;760;269;8;10;JFK;1042;810;N319NB;2013-01-03 08:00:00
2013;1;3;2217;168.0;-1.0;1704.0;AA;9.0;1354.0;MIA;1096;1073;13;45;LGA;1705;1345;N3GUAA;2013-01-03 13:00:00
2013;1;3;2042;104.0;22.0;1232.0;9E;-2.0;948.0;GRR;618;3961;9;50;LGA;1210;950;N8492C;2013-01-03 09:00:00
2013;1;3;2270;100.0;1.0;1656.0;MQ;-6.0;1454.0;CMH;479;4429;15;0;LGA;1655;1500;N711MQ;2013-01-03 15:00:00
2013;1;3;1974;195.0;9.0;1319.0;B6;26.0;846.0;SJU;1598;717;8;20;JFK;1310;820;N655JB;2013-01-03 08:00:00
2013;1;3;2239;148.0;-7.0;1613.0;MQ;7.0;1427.0;MSP;1020;4588;14;20;LGA;1620;1420;N518MQ;2013-01-03 14:00:00
2013;1;3;1943;123.0;-9.0;949.0;9E;0.0;815.0;ORD;740;3521;8;15;JFK;958;815;N914XJ;2013-01-03 08:00:00
2013;1;3;1973;81.0;5.0;1040.0;MQ;-7.0;843.0;CLE;419;4558;8;50;LGA;1035;850;N734MQ;2013-01-03 08:00:00
2013;1;3;1902;49.0;3.0;853.0;B6;-3.0;733.0;SYR;209;44;7;36;JFK;850;736;N531JB;2013-01-03 07:00:00
2013;1;3;1975;306.0;-28.0;1115.0;UA;6.0;846.0;SAN;2425;1626;8;40;EWR;1143;840;N26215;2013-01-03 08:00:00
2013;1;3;1911;95.0;6.0;946.0;9E;-5.0;745.0;PIT;340;3611;7;50;JFK;940;750;N8794B;2013-01-03 07:00:00
2013;1;3;1809;52.0;2.0;726.0;EV;0.0;600.0;IAD;229;5694;6;0;LGA;724;600;N836AS;2013-01-03 06:00:00
2013;1;3;2278;58.0;24.0;1648.0;9E;1.0;1457.0;ORF;290;4357;14;56;JFK;1624;1456;N8646A;2013-01-03 14:00:00
2013;1;3;2428;136.0;5.0;2004.0;FL;-10.0;1720.0;ATL;762;623;17;30;LGA;1959;1730;N929AT;2013-01-03 17:00:00
2013;1;3;2293;153.0;18.0;1813.0;AA;19.0;1509.0;MCO;944;1813;14;50;JFK;1755;1450;N5ETAA;2013-01-03 14:00:00
2013;1;3;2624;104.0;51.0;2255.0;EV;35.0;2040.0;GSP;594;4133;20;5;EWR;2204;2005;N13975;2013-01-03 20:00:00
2013;1;3;1892;134.0;20.0;910.0;MQ;10.0;720.0;ORD;719;3737;7;10;EWR;850;710;N534MQ;2013-01-03 07:00:00
2013;1;3;2341;41.0;-14.0;1653.0;UA;3.0;1554.0;BOS;200;1580;15;51;EWR;1707;1551;N37253;2013-01-03 15:00:00
2013;1;4;3442;211.0;3.0;2052.0;UA;18.0;1845.0;DEN;1605;612;18;27;EWR;2049;1827;N421UA;2013-01-04 18:00:00
2013;1;4;3468;46.0;-3.0;2015.0;US;9.0;1909.0;DCA;214;2187;19;0;LGA;2018;1900;N951UW;2013-01-04 19:00:00
2013;1;4;3367;34.0;15.0;1835.0;EV;23.0;1733.0;BWI;169;4316;17;10;EWR;1820;1710;N13958;2013-01-04 17:00:00
2013;1;4;2917;327.0;-10.0;1210.0;AA;-2.0;858.0;LAX;2475;1;9;0;JFK;1220;900;N328AA;2013-01-04 09:00:00
2013;1;4;3152;152.0;-26.0;1655.0;UA;0.0;1410.0;FLL;1065;1164;14;10;EWR;1721;1410;N33284;2013-01-04 14:00:00
2013;1;4;2876;51.0;1.0;946.0;MQ;-5.0;820.0;DCA;213;4418;8;25;JFK;945;825;N835MQ;2013-01-04 08:00:00
2013;1;4;3281;152.0;19.0;1916.0;B6;10.0;1610.0;PBI;1035;369;16;0;LGA;1857;1600;N556JB;2013-01-04 16:00:00
2013;1;4;3220;156.0;-18.0;1824.0;DL;-4.0;1516.0;MIA;1096;2115;15;20;LGA;1842;1520;N309US;2013-01-04 15:00:00
2013;1;4;3571;48.0;14.0;2231.0;EV;14.0;2119.0;RIC;277;4119;21;5;EWR;2217;2105;N14916;2013-01-04 21:00:00
2013;1;4;3353;161.0;2.0;2016.0;B6;20.0;1720.0;FLL;1069;15;17;0;JFK;2014;1700;N203JB;2013-01-04 17:00:00
2013;1;4;3126;302.0;-25.0;1645.0;WN;-2.0;1328.0;PHX;2133;654;13;30;EWR;1710;1330;N281WN;2013-01-04 13:00:00
2013;1;4;2952;111.0;-13.0;1052.0;WN;2.0;937.0;MDW;725;986;9;35;LGA;1105;935;N7726A;2013-01-04 09:00:00
2013;1;4;2939;89.0;-15.0;1110.0;MQ;0.0;920.0;CLT;544;4582;9;20;LGA;1125;920;N516MQ;2013-01-04 09:00:00
2013;1;4;3506;144.0;13.0;2242.0;B6;17.0;1947.0;PBI;1028;39;19;30;JFK;2229;1930;N658JB;2013-01-04 19:00:00
2013;1;4;3327;299.0;-34.0;1921.0;AA;-5.0;1655.0;LAS;2248;257;17;0;JFK;1955;1700;N3JDAA;2013-01-04 17:00:00
2013;1;4;2912;120.0;-16.0;1119.0;DL;-6.0;854.0;ATL;746;485;9;0;EWR;1135;900;N303DQ;2013-01-04 09:00:00
2013;1;4;2802;155.0;-15.0;1007.0;UA;-8.0;712.0;PBI;1023;884;7;20;EWR;1022;720;N436UA;2013-01-04 07:00:00
2013;1;4;2854;162.0;16.0;1122.0;B6;7.0;807.0;FLL;1069;3;8;0;JFK;1106;800;N556JB;2013-01-04 08:00:00
2013;1;4;3486;68.0;-16.0;2059.0;EV;-2.0;1928.0;CLE;419;3274;19;30;LGA;2115;1930;N13538;2013-01-04 19:00:00
2013;1;4;2803;322.0;-21.0;1013.0;DL;15.0;715.0;LAX;2475;763;7;0;JFK;1034;700;N727TW;2013-01-04 07:00:00
2013;1;4;2752;281.0;-31.0;947.0;US;-2.0;628.0;PHX;2153;27;6;30;JFK;1018;630;N508AY;2013-01-04 06:00:00
2013;1;4;2972;93.0;-1.0;1205.0;US;-2.0;958.0;CLT;544;1177;10;0;LGA;1206;1000;N758US;2013-01-04 10:00:00
2013;1;4;3130;36.0;7.0;1438.0;EV;13.0;1342.0;BWI;169;4280;13;29;EWR;1431;1329;N15555;2013-01-04 13:00:00
2013;1;4;3164;208.0;97.0;1717.0;AA;110.0;1430.0;DFW;1372;1853;12;40;EWR;1540;1240;N501AA;2013-01-04 12:00:00
2013;1;4;2950;67.0;4.0;1106.0;B6;-2.0;935.0;BUF;301;4;9;37;JFK;1102;937;N709JB;2013-01-04 09:00:00
2013;1;4;3354;196.0;83.0;2202.0;B6;97.0;1722.0;SJU;1598;703;15;45;JFK;2039;1545;N590JB;2013-01-04 15:00:00
2013;1;4;3037;224.0;-27.0;1329.0;UA;-1.0;1129.0;DEN;1605;1625;11;30;EWR;1356;1130;N12221;2013-01-04 11:00:00
2013;1;4;3610;;;;AA;;;DFW;1389;721;9;20;LGA;1245;920;N541AA;2013-01-04 09:00:00
2013;1;4;2794;327.0;-37.0;957.0;UA;2.0;707.0;SNA;2434;1655;7;5;EWR;1034;705;N38727;2013-01-04 07:00:00
2013;1;4;2704;159.0;1.0;851.0;AA;6.0;546.0;MIA;1089;1141;5;40;JFK;850;540;N5DVAA;2013-01-04 05:00:00
2013;1;4;3226;76.0;-13.0;1712.0;MQ;-6.0;1524.0;CMH;483;4146;15;30;JFK;1725;1530;N679MQ;2013-01-04 15:00:00
2013;1;4;3219;26.0;109.0;1600.0;EV;120.0;1515.0;BDL;116;4368;13;15;EWR;1411;1315;N13994;2013-01-04 13:00:00
2013;1;4;3091;118.0;-18.0;1511.0;EV;-8.0;1252.0;ATL;746;4950;13;0;EWR;1529;1300;N755EV;2013-01-04 13:00:00
2013;1;4;2995;145.0;30.0;1324.0;UA;33.0;1033.0;MCO;937;1623;10;0;EWR;1254;1000;N14102;2013-01-04 10:00:00
2013;1;4;3334;111.0;-23.0;1912.0;DL;-1.0;1659.0;ATL;746;2042;17;0;EWR;1935;1700;N310DE;2013-01-04 17:00:00
2013;1;4;3512;117.0;-9.0;2111.0;WN;-3.0;1952.0;MDW;711;195;19;55;EWR;2120;1955;N714CB;2013-01-04 19:00:00
2013;1;4;3245;121.0;-7.0;1736.0;9E;1.0;1541.0;ORD;740;3523;15;40;JFK;1743;1540;N932XJ;2013-01-04 15:00:00
2013;1;4;2901;126.0;25.0;1037.0;B6;14.0;844.0;ORD;740;905;8;30;JFK;1012;830;N216JB;2013-01-04 08:00:00
2013;1;4;3075;56.0;-14.0;1353.0;EV;-5.0;1231.0;PIT;319;4113;12;36;EWR;1407;1236;N16561;2013-01-04 12:00:00
2013;1;4;2775;205.0;-20.0;932.0;UA;3.0;648.0;DFW;1372;719;6;45;EWR;952;645;N816UA;2013-01-04 06:00:00
2013;1;4;2772;59.0;-10.0;800.0;B6;-4.0;643.0;BUF;301;102;6;47;JFK;810;647;N535JB;2013-01-04 06:00:00
2013;1;4;2982;88.0;-15.0;1159.0;US;-2.0;1013.0;CLT;541;1441;10;15;JFK;1214;1015;N756US;2013-01-04 10:00:00
2013;1;4;2786;220.0;-29.0;956.0;WN;0.0;700.0;HOU;1411;20;7;0;EWR;1025;700;N277WN;2013-01-04 07:00:00
2013;1;4;3131;211.0;-7.0;1633.0;AA;12.0;1342.0;DFW;1389;753;13;30;LGA;1640;1330;N3BRAA;2013-01-04 13:00:00
2013;1;4;2732;155.0;-18.0;759.0;DL;-4.0;606.0;MSP;1020;1919;6;10;LGA;817;610;N342NW;2013-01-04 06:00:00
2013;1;4;3510;76.0;3.0;2148.0;9E;17.0;1952.0;CLE;425;3899;19;35;JFK;2145;1935;N8836A;2013-01-04 19:00:00
2013;1;4;3567;26.0;17.0;2157.0;9E;44.0;2113.0;PHL;94;3609;20;29;JFK;2140;2029;N8970D;2013-01-04 20:00:00
2013;1;4;3135;283.0;-25.0;1650.0;US;-6.0;1344.0;PHX;2133;688;13;50;EWR;1715;1350;N649AW;2013-01-04 13:00:00
2013;1;4;3178;53.0;-17.0;1607.0;9E;-10.0;1446.0;ORF;290;4357;14;56;JFK;1624;1456;N8611A;2013-01-04 14:00:00
2013;1;4;2837;218.0;-34.0;956.0;WN;-1.0;754.0;DEN;1620;733;7;55;LGA;1030;755;N269WN;2013-01-04 07:00:00
2013;1;4;2839;152.0;-15.0;1109.0;DL;-4.0;756.0;MIA;1089;2143;8;0;JFK;1124;800;N322US;2013-01-04 08:00:00
2013;1;4;2974;252.0;-17.0;1229.0;UA;5.0;1000.0;EGE;1726;1597;9;55;EWR;1246;955;N39726;2013-01-04 09:00:00
2013;1;4;3324;192.0;-37.0;2127.0;DL;-6.0;1654.0;SJU;1598;329;17;0;JFK;2204;1700;N3751B;2013-01-04 17:00:00
2013;1;4;2868;154.0;-16.0;1111.0;DL;-2.0;815.0;TPA;1010;1109;8;17;LGA;1127;817;N363NW;2013-01-04 08:00:00
2013;1;4;3217;83.0;20.0;1715.0;MQ;10.0;1510.0;CMH;479;4429;15;0;LGA;1655;1500;N730MQ;2013-01-04 15:00:00
2013;1;4;3032;152.0;6.0;1436.0;DL;-6.0;1124.0;MCO;944;695;11;30;JFK;1430;1130;N909DL;2013-01-04 11:00:00
2013;1;4;2857;165.0;-9.0;1122.0;DL;-7.0;808.0;TPA;1005;1167;8;15;JFK;1131;815;N308DE;2013-01-04 08:00:00
2013;1;4;3264;145.0;-13.0;1859.0;DL;-5.0;1555.0;MCO;944;4;16;0;JFK;1912;1600;N3757D;2013-01-04 16:00:00
2013;1;4;3480;123.0;-19.0;2052.0;9E;7.0;1922.0;ORD;740;3525;19;15;JFK;2111;1915;N920XJ;2013-01-04 19:00:00
2013;1;4;2709;152.0;-8.0;848.0;B6;-6.0;554.0;TPA;1005;71;6;0;JFK;856;600;N648JB;2013-01-04 06:00:00
2013;1;4;3492;172.0;-27.0;2146.0;DL;3.0;1933.0;MSY;1183;1715;19;30;LGA;2213;1930;N358NB;2013-01-04 19:00:00
2013;1;4;3209;117.0;-10.0;1629.0;UA;5.0;1505.0;ORD;733;459;15;0;LGA;1639;1500;N491UA;2013-01-04 15:00:00
2013;1;4;3151;197.0;35.0;1845.0;B6;43.0;1407.0;SJU;1598;705;13;24;JFK;1810;1324;N709JB;2013-01-04 13:00:00
2013;1;4;2828;158.0;33.0;1109.0;B6;0.0;745.0;TPA;1010;983;7;45;LGA;1036;745;N516JB;2013-01-04 07:00:00
2013;1;4;3279;298.0;-26.0;1825.0;UA;5.0;1605.0;LAS;2227;1550;16;0;EWR;1851;1600;N37287;2013-01-04 16:00:00
2013;1;4;2748;278.0;-10.0;1004.0;US;-8.0;622.0;PHX;2133;245;6;30;EWR;1014;630;N825AW;2013-01-04 06:00:00
2013;1;4;3476;239.0;105.0;2135.0;AA;137.0;1917.0;EGE;1747;575;17;0;JFK;1950;1700;N5EUAA;2013-01-04 17:00:00
2013;1;4;3426;28.0;136.0;1937.0;EV;134.0;1829.0;PHL;80;4502;16;15;EWR;1721;1615;N15983;2013-01-04 16:00:00
2013;1;4;3025;87.0;-8.0;1307.0;DL;-3.0;1111.0;DTW;502;1031;11;14;LGA;1315;1114;N361NB;2013-01-04 11:00:00
2013;1;4;2830;69.0;0.0;940.0;9E;-3.0;747.0;PIT;340;3611;7;50;JFK;940;750;N8924B;2013-01-04 07:00:00
2013;1;4;3163;155.0;8.0;1721.0;UA;9.0;1429.0;TPA;997;1618;14;20;EWR;1713;1420;N19130;2013-01-04 14:00:00
2013;1;4;3154;101.0;-5.0;1617.0;EV;3.0;1418.0;CVG;569;4687;14;15;EWR;1622;1415;N15910;2013-01-04 14:00:00
2013;1;4;3355;120.0;-14.0;1841.0;MQ;-3.0;1722.0;BNA;765;4255;17;25;JFK;1855;1725;N673MQ;2013-01-04 17:00:00
2013;1;4;3162;162.0;-16.0;1726.0;DL;-6.0;1429.0;PBI;1035;1902;14;35;LGA;1742;1435;N327NB;2013-01-04 14:00:00
2013;1;4;3305;93.0;-35.0;1831.0;9E;-5.0;1640.0;CVG;569;4027;16;45;EWR;1906;1645;N8828D;2013-01-04 16:00:00
2013;1;4;2927;217.0;-17.0;1116.0;UA;1.0;901.0;DEN;1605;1643;9;0;EWR;1133;900;N76055;2013-01-04 09:00:00
2013;1;4;2721;119.0;6.0;821.0;FL;1.0;601.0;ATL;762;345;6;0;LGA;815;600;N963AT;2013-01-04 06:00:00
2013;1;4;2962;119.0;-24.0;1114.0;UA;-8.0;950.0;ORD;733;1027;9;58;LGA;1138;958;N76504;2013-01-04 09:00:00
2013;1;4;3177;134.0;-18.0;1616.0;EV;0.0;1445.0;STL;872;4596;14;45;EWR;1634;1445;N14916;2013-01-04 14:00:00
2013;1;4;3518;98.0;-19.0;2211.0;9E;-6.0;1959.0;TYS;647;4033;20;5;LGA;2230;2005;N8886A;2013-01-04 20:00:00
2013;1;4;3474;122.0;-17.0;2043.0;AA;-4.0;1916.0;ORD;733;359;19;20;LGA;2100;1920;N3DEAA;2013-01-04 19:00:00
2013;1;4;3455;341.0;-18.0;2216.0;B6;-3.0;1856.0;SMF;2521;171;18;59;JFK;2234;1859;N659JB;2013-01-04 18:00:00
2013;1;4;3579;202.0;-9.0;10.0;UA;3.0;2128.0;IAH;1400;1077;21;25;EWR;19;2125;N75432;2013-01-04 21:00:00
2013;1;4;3256;100.0;-28.0;1752.0;MQ;-8.0;1552.0;CVG;589;3985;16;0;JFK;1820;1600;N610MQ;2013-01-04 16:00:00
2013;1;4;2957;74.0;45.0;1115.0;EV;66.0;946.0;RDU;416;4548;8;40;EWR;1030;840;N11565;2013-01-04 08:00:00
2013;1;4;2750;87.0;-6.0;835.0;US;-5.0;625.0;CLT;544;1433;6;30;LGA;841;630;N170US;2013-01-04 06:00:00
2013;1;4;3552;159.0;-13.0;2346.0;B6;2.0;2047.0;RSW;1074;147;20;45;JFK;2359;2045;N536JB;2013-01-04 20:00:00
2013;1;4;3182;80.0;-9.0;1636.0;MQ;-1.0;1449.0;CLE;425;4172;14;50;JFK;1645;1450;N644MQ;2013-01-04 14:00:00
2013;1;4;2843;161.0;-10.0;1112.0;DL;-2.0;758.0;FLL;1069;1271;8;0;JFK;1122;800;N979DL;2013-01-04 08:00:00
2013;1;4;2796;342.0;-5.0;1035.0;UA;-7.0;708.0;SFO;2586;799;7;15;JFK;1040;715;N525UA;2013-01-04 07:00:00
2013;1;4;2762;152.0;-12.0;927.0;UA;-2.0;633.0;PBI;1023;1627;6;35;EWR;939;635;N25705;2013-01-04 06:00:00
2013;1;4;2805;112.0;15.0;855.0;FL;-4.0;716.0;MKE;738;850;7;20;LGA;840;720;N982AT;2013-01-04 07:00:00
2013;1;5;4304;147.0;41.0;4.0;B6;38.0;2118.0;MCO;937;227;20;40;EWR;2323;2040;N304JB;2013-01-05 20:00:00
2013;1;5;3718;155.0;-22.0;1048.0;AA;-2.0;753.0;MIA;1096;2267;7;55;LGA;1110;755;N3GLAA;2013-01-05 07:00:00
2013;1;5;4045;176.0;3.0;1858.0;AA;-3.0;1527.0;FLL;1069;1039;15;30;JFK;1855;1530;N3HNAA;2013-01-05 15:00:00
2013;1;5;3806;119.0;-19.0;1032.0;UA;11.0;914.0;ORD;719;317;9;3;EWR;1051;903;N408UA;2013-01-05 09:00:00
